Open Time,Open,High,Low,Close,Volume,Close Time,EMA9,EMA60,EMA200,RSI,RSI_SMA,StochRSI_%K,StochRSI_%D,MACD,MACD_Signal,MACD_Hist
2019-09-11 13:00:00,10091.53,10097.65,9884.31,10067.46,1416.504,2019-09-11 16:59:59,10156.022760248035,,,33.688108362711986,,,,,,
2019-09-11 17:00:00,10068.41,10138.01,9988.69,10070.53,1031.664,2019-09-11 20:59:59,10138.924208198428,,,34.053891702886276,,,,,,
2019-09-11 21:00:00,10062.34,10101.38,9973.15,9991.84,1826.186,2019-09-12 00:59:59,10109.507366558744,,,29.55388701385904,,,,,,
2019-09-12 01:00:00,9992.18,10123.29,9934.11,10077.6,2623.529,2019-09-12 04:59:59,10103.125893246995,,,39.01267914822896,,,,,,
2019-09-12 05:00:00,10073.64,10184.66,10064.11,10159.55,2622.058,2019-09-12 08:59:59,10114.410714597596,,,46.4165403143251,,,,,,
2019-09-12 09:00:00,10163.06,10205.46,10085.88,10113.43,2704.325,2019-09-12 12:59:59,10114.214571678078,,,43.23539733251753,,,,,,
2019-09-12 13:00:00,10116.97,10129.19,10042.12,10078.96,2502.598,2019-09-12 16:59:59,10107.163657342462,,,40.975092401457886,37.54564209166139,,,,,
2019-09-12 17:00:00,10079.76,10187.9,10076.95,10170.93,2531.512,2019-09-12 20:59:59,10119.91692587397,,,48.68364693196777,38.98553533847989,,,,,
2019-09-12 21:00:00,10170.0,10365.15,10170.0,10326.58,2529.0,2019-09-13 00:59:59,10161.249540699177,,,58.54987406708584,41.574346363893376,,,,,
2019-09-13 01:00:00,10327.25,10349.91,10239.42,10308.8,2724.169,2019-09-13 04:59:59,10190.759632559342,,,57.19706536988646,44.18645269802388,,,,,
2019-09-13 05:00:00,10301.82,10450.13,10300.85,10415.13,2618.03,2019-09-13 08:59:59,10235.633706047474,,,62.7413584361927,47.37394900172458,,,-0.7389871781579131,,
2019-09-13 09:00:00,10414.96,10440.55,10329.3,10364.64,2483.692,2019-09-13 12:59:59,10261.43496483798,,,58.843674178452716,50.62836979779055,,,10.955004263769297,,
2019-09-13 13:00:00,10364.82,10399.81,10267.89,10284.03,3589.585,2019-09-13 16:59:59,10265.953971870384,,,53.16500190948167,52.20085010459641,,,13.561692666831732,,
2019-09-13 17:00:00,10283.68,10327.14,10251.99,10306.52,3343.982,2019-09-13 20:59:59,10274.067177496307,,,54.484744480143554,53.09731723413179,0.7817383708452058,,17.2434947755919,,
2019-09-13 21:00:00,10306.52,10344.0,10270.0,10296.57,3556.49,2019-09-14 00:59:59,10278.567741997045,,,53.762939238667265,54.26704411259287,0.7307077185936421,,19.13785831065252,,
2019-09-14 01:00:00,10294.81,10310.08,10186.34,10210.25,3278.396,2019-09-14 04:59:59,10264.904193597637,,,47.84155268286417,55.02998414386023,0.677239255963343,0.7298951151340637,13.518025088142167,,
2019-09-14 05:00:00,10210.25,10355.85,10153.51,10341.34,3000.576,2019-09-14 08:59:59,10280.19135487811,,,55.802751315592765,55.82099574204079,0.66269682000516,0.6902145981873816,19.418292220500007,,
2019-09-14 09:00:00,10343.01,10353.72,10267.08,10280.77,3297.903,2019-09-14 12:59:59,10280.30708390249,,,51.86371385319543,55.07808905160852,0.5862930059614578,0.6420763606433203,18.98792268350917,,
2019-09-14 13:00:00,10280.58,10330.61,10259.75,10316.67,2973.282,2019-09-14 16:59:59,10287.579667121992,,,53.939052277309216,54.71608759687772,0.6011454918406242,0.6167117726024139,21.298169653862715,14.911859739239992,6.386309914622723
2019-09-14 17:00:00,10319.07,10348.0,10287.53,10291.93,3337.285,2019-09-14 20:59:59,10288.449733697595,,,52.26668659859292,53.55223517047775,0.5382055496433563,0.5752146824818127,20.891916771332035,16.1078711456584,4.784045625673635
2019-09-14 21:00:00,10292.13,10396.4,10222.77,10358.0,4138.968,2019-09-15 00:59:59,10302.359786958075,,,56.17458502054348,53.25566970848783,0.5578785673405552,0.5657432029415118,25.606084264833044,18.00751376949333,7.598570495339715
2019-09-15 01:00:00,10355.61,10398.0,10325.41,10363.8,3532.679,2019-09-15 04:59:59,10314.64782956646,,,56.5111800344844,53.627467277932574,0.5532995888845579,0.549794568622823,29.470391169827053,20.300089249560074,9.17030192026698
2019-09-15 05:00:00,10363.63,10419.97,10317.39,10332.25,3376.507,2019-09-15 08:59:59,10318.16826365317,,,54.07808539484632,53.582282935121775,0.5198992252206641,0.5436924604819258,29.64532801938367,22.169137003524796,7.476191015858873
2019-09-15 09:00:00,10333.47,10359.2,10024.81,10303.39,3539.363,2019-09-15 12:59:59,10315.212610922536,,,51.877757196070185,53.372818263722095,0.42377206992730493,0.49899029467750894,27.142326086477624,23.16377482011536,3.9785512663622633
2019-09-15 13:00:00,10302.49,10326.59,10273.21,10308.96,3019.367,2019-09-15 16:59:59,10313.96208873803,,,52.281308021358164,53.86612441244366,0.3643302446414127,0.4360005132631273,25.31630091298939,23.59428003869017,1.722020874299222
2019-09-15 17:00:00,10308.08,10320.0,10268.55,10296.63,3250.042,2019-09-15 20:59:59,10310.495670990424,,,51.25661248329946,53.36099787552217,0.3561122765270784,0.3814048636985987,22.613559812243693,23.398135993400874,-0.7845761811571812
2019-09-15 21:00:00,10296.54,10317.29,10252.28,10306.37,3755.871,2019-09-16 00:59:59,10309.67053679234,,,52.056010621813506,53.38236418314641,0.4278548770731057,0.3827657994138656,21.01530328246008,22.921569451212715,-1.9062661687526337
2019-09-16 01:00:00,10306.79,10332.61,10280.14,10294.68,3603.548,2019-09-16 04:59:59,10306.672429433873,,,50.97545098970717,53.05307515119062,0.41383616656511024,0.3992677733884315,18.591081747361386,22.05547191044245,-3.464390163081063
2019-09-16 05:00:00,10294.46,10316.45,10265.32,10302.22,3368.064,2019-09-16 08:59:59,10305.7819435471,,,51.67226332651053,52.987028120959245,0.42981727803058317,0.423836107222933,17.081380182853536,21.060653564924667,-3.9792733820711312
2019-09-16 09:00:00,10302.0,10353.81,10300.0,10300.07,3490.788,2019-09-16 12:59:59,10304.63955483768,,,51.44770970303338,52.46181975234701,0.29621510533185824,0.37995618330918396,15.532395992053353,19.955002050350405,-4.4226060582970526
2019-09-16 13:00:00,10300.24,10325.0,10279.69,10302.3,3131.662,2019-09-16 16:59:59,10304.171643870144,,,51.682251559036935,51.925272143963966,0.2182816385288123,0.31477134063041795,14.3196887657341,18.827939393427144,-4.5082506276930445
2019-09-16 17:00:00,10301.95,10316.71,10275.74,10282.74,3112.623,2019-09-16 20:59:59,10299.885315096117,,,49.426858123546985,51.40846911381959,0.07099692880671728,0.19516455755579595,11.646032804763308,17.391558075694377,-5.7455252709310685
2019-09-16 21:00:00,10282.03,10282.03,10115.0,10120.07,3548.878,2019-09-17 00:59:59,10263.922252076894,,,35.53729574457368,49.59286228587554,0.04255992081094886,0.11061282938215948,-3.5579544330885255,13.201655573937797,-16.759610007026325
2019-09-17 01:00:00,10117.4,10160.39,10080.7,10124.17,3419.057,2019-09-17 04:59:59,10235.971801661515,,,36.02526797350098,47.7866356138914,0.007755235386736511,0.04043736166813421,-15.10229822988913,7.540864813172412,-22.64316304306154
2019-09-17 05:00:00,10120.37,10329.38,10119.29,10249.27,3482.629,2019-09-17 08:59:59,10238.631441329213,,,48.76855177243475,47.51018442379532,0.21803667944310892,0.08945061188026476,-13.995418888580389,3.2336080728218524,-17.22902696140224
2019-09-17 09:00:00,10257.3,10261.36,10175.2,10224.09,3556.014,2019-09-17 12:59:59,10235.72315306337,,,46.750010240553515,46.92062882587755,0.4196231042481055,0.2151383396926503,-14.977374744950794,-0.40858849073267706,-14.568786254218116
2019-09-17 13:00:00,10225.02,10230.79,10165.0,10201.89,3853.531,2019-09-17 16:59:59,10228.956522450697,,,44.98225949459159,46.25471865975359,0.5998945615060648,0.4125181150657597,-17.346971216524253,-3.7962650358909924,-13.55070618063326
2019-09-17 17:00:00,10202.92,10205.81,10136.77,10163.0,3791.041,2019-09-17 20:59:59,10215.765217960557,,,41.98706847908954,45.17858589892904,0.5180127034807825,0.5125101230783176,-22.108142569277334,-7.4586405425682605,-14.649502026709072
2019-09-17 21:00:00,10162.7,10244.27,10151.62,10201.14,3859.972,2019-09-18 00:59:59,10212.840174368446,,,45.79877773609319,44.55092679149124,0.5234940816249166,0.5471337822039213,-22.543953257965768,-10.475703085647762,-12.068250172318006
2019-09-18 01:00:00,10201.09,10262.49,10200.39,10255.91,3683.462,2019-09-18 04:59:59,10221.454139494757,,,50.79822990693535,44.452702163479955,0.6434197988332176,0.5616421946463056,-18.25937242137661,-12.032436952793532,-6.226935468583079
2019-09-18 05:00:00,10256.52,10270.63,10171.37,10186.52,3775.587,2019-09-18 08:59:59,10214.467311595807,,,45.11990377497733,43.974151680305546,0.7128654539727309,0.626593111476955,-20.22980769275273,-13.67191110078537,-6.557896591967358
2019-09-18 09:00:00,10183.87,10256.65,10183.87,10206.05,3573.478,2019-09-18 12:59:59,10212.783849276646,,,46.918385046352,45.23871715828091,0.7407748462245664,0.6990200330101716,-19.98510817382885,-14.934550515394067,-5.050557658434782
2019-09-18 13:00:00,10206.02,10228.41,10185.6,10198.54,3431.504,2019-09-18 16:59:59,10209.935079421317,,,46.290178742236705,46.379262799251556,0.654829506179924,0.7028232687924071,-20.164729825110044,-15.980586377337263,-4.184143447772781
2019-09-18 17:00:00,10199.39,10199.47,10150.0,10156.12,3257.517,2019-09-18 20:59:59,10199.172063537055,,,42.803930591479904,45.71652711247879,0.6070132674712226,0.6675392066252376,-23.459593172125096,-17.47638773629483,-5.983205435830268
2019-09-18 21:00:00,10156.7,10210.0,10097.92,10172.91,4003.08,2019-09-19 00:59:59,10193.919650829645,10250.839402811098,,44.582937584260634,45.475741261779575,0.5696133578075204,0.610485377152889,-24.434319803865947,-18.867974149809054,-5.566345654056892
2019-09-19 01:00:00,10172.84,10212.25,10132.51,10171.17,3340.706,2019-09-19 04:59:59,10189.369720663717,10248.22729124352,,44.428711290410156,45.41423590575942,0.5418149223077512,0.572813849195498,-25.0583441472063,-20.106048149288505,-4.952295997917794
2019-09-19 05:00:00,10172.65,10211.9,10143.0,10155.16,3226.61,2019-09-19 08:59:59,10182.527776530975,10245.175904645372,,42.9562533328351,45.52192311173115,0.5481749001682451,0.5532010600945055,-26.538837930198497,-21.392606105470506,-5.146231824727991
2019-09-19 09:00:00,10154.7,10185.55,9530.02,9821.97,4653.142,2019-09-19 12:59:59,10110.416221224781,10231.300301214376,,24.648017674114897,43.171838660400226,0.3505976146309811,0.48019581236899245,-53.97559131652997,-27.9092031476824,-26.06638816884757
2019-09-19 13:00:00,9820.96,9916.0,9780.75,9872.38,3896.305,2019-09-19 16:59:59,10062.808976979824,10219.532422486036,,29.540919401656524,40.809915270924805,0.2187581583616813,0.3725102243869691,-70.83520617685645,-36.49440375351721,-34.340802423339234
2019-09-19 17:00:00,9872.71,9895.37,9820.0,9856.5,3859.26,2019-09-19 20:59:59,10021.547181583861,10207.629720109444,,28.90419545945899,39.00816990253388,0.11662211930862709,0.22865929743376312,-84.50384794860292,-46.096292592534354,-38.40755535606857
2019-09-19 21:00:00,9856.5,9893.57,9845.11,9880.36,3577.789,2019-09-20 00:59:59,9993.30974526709,10196.899565351758,,31.300198046050923,37.27281579138932,0.2014165920100385,0.17893228989344892,-92.34652913218088,-55.34633990046366,-37.000189231717215
2019-09-20 01:00:00,9882.0,10109.51,9875.25,10086.98,4871.372,2019-09-20 04:59:59,10012.043796213673,10193.29564517629,,47.72856323139387,37.432636290184554,0.4332521078853872,0.2504302730680175,-80.9561906961535,-60.468310059601635,-20.487880636551864
2019-09-20 05:00:00,10088.91,10331.62,10088.91,10245.3,5370.886,2019-09-20 08:59:59,10058.69503697094,10195.000705990182,,56.34323146507234,38.937003053917046,0.7123324999493788,0.4490003999482681,-58.480043024666884,-60.07065665261469,1.5906136279478034
2019-09-20 09:00:00,10247.7,10279.3,10154.7,10214.76,4230.857,2019-09-20 12:59:59,10089.908029576753,10195.648551695422,,54.47808107410224,40.03646344167723,0.9412558816925793,0.6956134965091151,-42.6403256977228,-56.58459046163631,13.944264763913509
2019-09-20 13:00:00,10212.78,10222.92,10148.99,10156.45,3706.694,2019-09-20 16:59:59,10103.216423661403,10194.363353279177,,51.00628289201853,40.767304730744826,0.9242567136316477,0.8592816984245353,-34.39587108888918,-52.146846587086884,17.750975498197704
2019-09-20 17:00:00,10156.11,10187.1,10121.3,10173.72,3454.159,2019-09-20 20:59:59,10117.317138929122,10193.686522024122,,51.982323288296286,41.77020139246273,0.8783937619408132,0.9146354524216801,-26.166900998334313,-46.95085746933637,20.783956471002057
2019-09-20 21:00:00,10172.45,10236.19,10141.31,10180.66,4066.386,2019-09-21 00:59:59,10129.985711143298,10193.259422941363,,52.392765643844264,44.852951166877105,0.8564628436638828,0.8863711064121146,-18.867885673846104,-41.33426311023832,22.466377436392214
2019-09-21 01:00:00,10179.55,10189.13,10070.5,10161.6,3987.006,2019-09-21 04:59:59,10136.30856891464,10192.221409074433,,51.10087000703196,47.248501234141045,0.8574576007444236,0.8641047354497066,-14.454721124187927,-35.95835471302824,21.503633588840316
2019-09-21 05:00:00,10161.4,10185.34,10070.67,10166.35,3820.808,2019-09-21 08:59:59,10142.316855131712,10191.373166153959,,51.42234562858792,49.750517919599815,0.851568408100579,0.8551629508362951,-10.453470025462593,-30.857377775515115,20.40390775005252
2019-09-21 09:00:00,10166.56,10175.3,10116.8,10124.75,3662.893,2019-09-21 12:59:59,10138.80348410537,10189.18880005055,,48.420029843956385,51.652721452700426,0.8097878012441869,0.8396046033630631,-10.517977340985453,-26.789497688609185,16.27152034762373
2019-09-21 13:00:00,10124.35,10126.81,9963.02,10079.89,4673.538,2019-09-21 16:59:59,10127.020787284297,10185.605232835776,,45.34542978637023,51.38792884769779,0.7492587861630126,0.803538331835926,-14.027229769488258,-24.237044104785,10.209814335296741
2019-09-21 17:00:00,10081.07,10081.07,9983.25,10046.6,3967.174,2019-09-21 20:59:59,10110.936629827438,10181.047684218209,,43.15545801100113,49.92262068613432,0.6408039726515374,0.733283520019579,-19.272402130629416,-23.244115709953885,3.9717135793244687
2019-09-21 21:00:00,10046.6,10067.0,9912.63,10037.11,3990.876,2019-09-22 00:59:59,10096.171303861951,10176.328415883185,,42.52495672590169,48.594495758556484,0.556264599050794,0.6487757859551145,-23.919276178467044,-23.37914780365652,-0.540128374810525
2019-09-22 01:00:00,10037.05,10056.0,9959.97,10016.8,3519.366,2019-09-22 04:59:59,10080.29704308956,10171.097976018162,,41.139670705904834,47.498205515654966,0.4695608607726414,0.5555431441583242,-28.907576060068095,-24.484833454938837,-4.422742605129258
2019-09-22 05:00:00,10016.78,10023.56,9943.05,9983.33,3828.54,2019-09-22 08:59:59,10060.90363447165,10164.941648935599,,38.89124819247736,46.04364161611953,0.2964344852854622,0.44075331503629905,-35.15632866177657,-26.619132496306385,-8.537196165470185
2019-09-22 09:00:00,9992.7,10001.98,9862.81,9872.07,4561.077,2019-09-22 12:59:59,10023.13690757732,10155.339299790168,,32.52722008729626,43.83635877650308,0.13096752957491622,0.2989876252110066,-48.52687467551732,-31.000680932148573,-17.526193743368747
2019-09-22 13:00:00,9872.0,10053.56,9857.0,10023.53,3791.352,2019-09-22 16:59:59,10023.215526061857,10151.017683403605,,45.58192264177421,43.22314240258556,0.19824131366760134,0.2085477761759932,-46.367081670037805,-34.07396107972642,-12.293120590311382
2019-09-22 17:00:00,10024.91,10089.52,9978.96,10001.83,3755.569,2019-09-22 20:59:59,10018.938420849485,10146.126283947748,,44.26061990540665,42.42739510000986,0.39512154842230657,0.24144346388827467,-45.87759049286615,-36.43468696235437,-9.442903530511778
2019-09-22 21:00:00,10000.53,10057.43,9932.01,9989.89,3816.779,2019-09-23 00:59:59,10013.128736679588,10141.003782834707,,43.513207894556665,41.88219266118767,0.5794606054761119,0.3909411558553399,-45.9237430977264,-38.332498189428776,-7.591244908297625
2019-09-23 01:00:00,9990.0,10025.0,9949.2,9987.48,4011.848,2019-09-23 04:59:59,10007.99898934367,10135.970216184389,,43.35407137049952,41.66093061497982,0.5628881222698442,0.5124900920560874,-45.62880575854251,-39.79175970325152,-5.83704605529099
2019-09-23 05:00:00,9987.61,10073.46,9982.6,10023.04,3979.729,2019-09-23 08:59:59,10011.007191474937,10132.267586145555,,46.46517546719221,42.02867699900104,0.6118906214762908,0.5847464497407489,-42.041047948541745,-40.24161735230957,-1.7994305962321775
2019-09-23 09:00:00,10027.69,10046.91,9950.0,9975.58,4722.711,2019-09-23 12:59:59,10003.92175317995,10127.130288239143,,43.06558314917305,42.08874660158675,0.6134612944010317,0.5960800127157221,-42.5370092318899,-40.70069572822563,-1.8363135036642646
2019-09-23 13:00:00,9978.57,9983.81,9878.51,9904.0,3827.303,2019-09-23 16:59:59,9983.937402543961,10119.81454108376,,38.49141827206422,41.79449633116002,0.556884634048649,0.5940788499753238,-48.15091611506432,-42.190739805593374,-5.9601763094709455
2019-09-23 17:00:00,9904.0,9968.49,9904.0,9915.09,3484.654,2019-09-23 20:59:59,9970.167922035169,10113.102261048227,,39.56247552196432,41.86907714554746,0.47925363292572204,0.5498665204584675,-51.115875455270725,-43.975766935528846,-7.140108519741879
2019-09-23 21:00:00,9914.11,9951.05,9708.91,9867.06,7566.861,2019-09-24 00:59:59,9949.546337628135,10105.035301669595,,36.590716374483826,42.32057673301274,0.3905244954714983,0.47555425414862307,-56.6877851895606,-46.518170586335195,-10.169614603225405
2019-09-24 01:00:00,9867.54,9883.89,9779.0,9805.1,4499.082,2019-09-24 04:59:59,9920.657070102508,10095.201357352558,,33.13310778332,40.93737508207339,0.27992243957489155,0.3832335226573706,-65.3499049507318,-50.28451745921452,-15.065387491517278
2019-09-24 05:00:00,9804.39,9836.28,9620.0,9701.96,7826.451,2019-09-24 08:59:59,9876.917656082007,10082.308198095097,,28.333501941999117,39.16769530836144,0.11167070673666651,0.26070588059435207,-79.61943006332149,-56.151499980035915,-23.467930083285573
2019-09-24 09:00:00,9701.1,9792.83,9603.5,9718.71,4279.612,2019-09-24 12:59:59,9845.276124865606,10070.386945698536,,30.104288822651142,37.677815411483046,0.04704432343801396,0.14621248991652394,-88.55573116220694,-62.632346216470125,-25.923384945736814
2019-09-24 13:00:00,9718.63,9791.07,9689.0,9755.67,2594.573,2019-09-24 16:59:59,9827.354899892485,10060.068357314976,,33.98064119508983,36.63632316977086,0.13637141884036771,0.09836214967168266,-91.59954847715017,-68.42578666860614,-23.17376180854403
2019-09-24 17:00:00,9754.05,9768.0,9680.27,9726.09,3996.677,2019-09-24 20:59:59,9807.101919913988,10049.118247239076,,32.430479567891624,35.076912514293014,0.21169040176454826,0.1317020480143099,-95.30009425407661,-73.80064818570024,-21.499446068376372
2019-09-24 21:00:00,9725.67,9729.07,9408.47,9530.0,15301.878,2019-09-25 00:59:59,9751.681535931191,10032.097976837795,,24.463330326780806,33.00999553402721,0.17913619253887839,0.17573267104793136,-112.75584841828822,-81.59168823221785,-31.164160186070376
2019-09-25 01:00:00,8683.2,8689.49,8645.61,8645.61,10.814,2019-09-25 04:59:59,9530.467228744954,9986.639354646391,,11.154040831182556,29.972509151707023,0.07531898292418061,0.15538185907586902,-195.69667178434247,-104.41268494264278,-91.28398684169969
2019-09-25 05:00:00,8358.01,8755.44,8137.09,8495.83,23548.671,2019-09-25 08:59:59,9323.539782995964,9937.760359412083,,10.147159127077003,26.704140663386212,0.0,0.08481839182101959,-270.3968989596342,-137.60952774604107,-132.78737121359313
2019-09-25 09:00:00,8493.32,8725.24,8492.65,8565.61,8267.585,2019-09-25 12:59:59,9171.953826396772,9892.771823037916,,14.040324131951351,24.198541525327048,0.03573217369964248,0.03701705220794096,-320.2747761031296,-174.1425774174588,-146.13219868567083
2019-09-25 13:00:00,8565.52,8589.25,8200.0,8322.35,7839.039,2019-09-25 16:59:59,9002.033061117418,9841.282582938311,,12.075979104892511,21.858860561057327,0.05526348516745772,0.030331886289033327,-375.10838610326755,-214.33573915462057,-160.77264694864698
2019-09-25 17:00:00,8325.28,8546.73,8215.0,8327.38,7480.944,2019-09-25 20:59:59,8867.102448893935,9791.646432678039,,12.349052392838118,20.08281061115055,0.08021526240035337,0.05707030708915112,-413.39319865490506,-254.1472310546775,-159.24596760022757
2019-09-25 21:00:00,8324.27,8460.0,8242.61,8293.28,9081.314,2019-09-26 00:59:59,8752.337959115148,9742.519664393512,,12.075248984233852,18.079583962437518,0.06633213531385529,0.06727029429388871,-441.39761648134663,-291.5973081400113,-149.80030834133532
2019-09-26 01:00:00,8295.79,8408.31,8223.71,8346.96,6397.273,2019-09-26 04:59:59,8671.262367292118,9696.763609823232,,15.26043117377138,15.999560626735466,0.11125599527468495,0.08593446432963113,-454.0260621689431,-324.0830589457977,-129.9430032231454
2019-09-26 05:00:00,8346.96,8628.44,8332.41,8430.07,9155.947,2019-09-26 08:59:59,8623.023893833695,9655.23267179624,,20.087288446141855,14.628094946541049,0.22532613813860983,0.13430475624238328,-452.11619981969307,-349.68968712057676,-102.4265126991163
2019-09-26 09:00:00,8428.15,8443.55,8316.61,8361.8,4251.146,2019-09-26 12:59:59,8570.779115066956,9612.825043212757,,19.12365807111425,14.034798029244765,0.329021747826229,0.2218679604131745,-450.9135874398562,-369.93446718443266,-80.97912025542354
2019-09-26 13:00:00,8361.82,8431.0,8335.72,8379.0,3154.622,2019-09-26 16:59:59,8532.423292053565,9572.37176310742,,20.16280666344143,15.03577201060686,0.40464468874646514,0.3196641915704346,-443.46067361018504,-384.6397084695832,-58.82096514060186
2019-09-26 17:00:00,8378.75,8464.4,8367.89,8387.08,3514.373,2019-09-26 20:59:59,8503.354633642854,9533.509738087503,,20.67840934314148,16.205910923502913,0.41291206228582417,0.3821928329528394,-431.9232548136042,-394.0964177383874,-37.826837075216815
2019-09-26 21:00:00,8387.0,8438.88,7825.89,7921.82,21856.29,2019-09-27 00:59:59,8387.047706914283,9480.66745159283,,14.765248383563815,16.286458062570965,0.3564488110469414,0.3913351873597435,-455.07652208336185,-406.29243860738234,-48.784083475979514
2019-09-27 01:00:00,7924.55,8160.5,7700.67,8131.12,22026.303,2019-09-27 04:59:59,8335.862165531427,9436.419994163556,,25.136494221965165,17.737626408912373,0.5497040320313937,0.43968830178805307,-451.33419276954373,-415.30078943981465,-36.03340332972908
2019-09-27 05:00:00,8131.23,8157.0,8010.0,8060.15,5263.211,2019-09-27 08:59:59,8280.719732425143,9391.296387797538,,24.067122589399233,19.039634208530273,0.711967349728619,0.539373397602318,-448.9201832755898,-422.0246682069697,-26.895515068620114
2019-09-27 09:00:00,8061.98,8093.21,7940.37,8019.99,4893.075,2019-09-27 12:59:59,8228.573785940114,9346.335522623847,,23.458937357260623,20.304488472199914,0.9389137125411419,0.7335283647670514,-445.1166124951342,-426.6430570646026,-18.473555430531576
2019-09-27 13:00:00,8019.15,8081.49,7951.77,8060.01,3443.524,2019-09-27 16:59:59,8194.861028752091,9304.160915324705,,25.479876926790453,21.43998244475759,0.9389137125411419,0.8632649249369675,-433.87157427688544,-428.0887605070592,-5.782813769826248
2019-09-27 17:00:00,8060.0,8128.78,7951.37,7988.08,6616.751,2019-09-27 20:59:59,8153.504823001674,9261.010721379633,,24.241003076670978,21.90150629259416,0.9318873168941287,0.9365715806588041,-425.8549594417673,-427.6420002940008,1.787040852233531
2019-09-27 21:00:00,7984.71,8097.0,7851.94,7977.1,11382.027,2019-09-28 00:59:59,8118.223858401339,9218.915287891776,,24.04878252545116,22.448742343076034,0.9336058098018959,0.934802279745722,-415.59698531805225,-425.23299729881114,9.636011980758894
2019-09-28 01:00:00,7976.3,8060.01,7934.73,7990.7,6032.962,2019-09-28 04:59:59,8092.719086721072,9178.645934190406,,24.843725050235633,22.96884438605317,0.9177865997181113,0.9277599088047118,-401.73906273886587,-420.5342103868221,18.79514764795624
2019-09-28 05:00:00,7990.01,8260.0,7980.0,8176.52,7666.314,2019-09-28 08:59:59,8109.479269376858,9145.789346184163,,34.87361550226851,24.546089514845065,0.9485937173650533,0.9333287089616867,-371.4802451883488,-410.72341734712745,39.243172158778634
2019-09-28 09:00:00,8178.26,8211.21,8120.02,8164.01,3244.046,2019-09-28 12:59:59,8120.385415501487,9113.599859424026,,34.539423871549346,26.74322012462123,0.9786409462490436,0.948340421110736,-344.53775001129543,-397.4862838799611,52.94853386866566
2019-09-28 13:00:00,8164.51,8222.11,8141.18,8211.76,2915.339,2019-09-28 16:59:59,8138.66033240119,9084.03133944291,,37.02027170423168,28.063639844873066,0.9944601563328285,0.9738982733156417,-315.69348455905947,-381.1277240157808,65.43423945672134
2019-09-28 17:00:00,8212.47,8243.54,8124.03,8133.23,3799.958,2019-09-28 20:59:59,8137.574265920953,9052.857525034946,,34.691684048240035,29.244146673633153,0.959582822162178,0.9775613082480166,-295.7615559619053,-364.0544904050057,68.29293444310042
2019-09-28 21:00:00,8132.68,8135.7,8001.14,8064.07,7324.607,2019-09-29 00:59:59,8122.8734127367625,9020.438261919046,,32.73861599811889,30.275222078172963,0.9009924895478075,0.9516784893476046,-282.2919075628597,-347.70197383657654,65.41006627371684
2019-09-29 01:00:00,8067.1,8179.0,8038.28,8146.66,4763.487,2019-09-29 04:59:59,8127.63073018941,8991.789794315142,,37.27967805520979,31.58631109244178,0.9009924895478075,0.9205226004192643,-261.9333863663105,-330.54825634252336,68.61486997621284
2019-09-29 05:00:00,8145.7,8311.0,8057.35,8195.38,11773.482,2019-09-29 08:59:59,8141.180584151529,8965.67799778022,,39.85912088452957,33.321657515537176,0.9358698237184578,0.9126182676046909,-239.11148643891374,-312.26090236180147,73.14941592288773
